MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,CILINDRADA_ITV,COUNT
"MACBOR","MONTANA XR1 125 EVO","Palmas (Las)","124",7
"MACBOR","MONTANA XR1 125 EVO","Pontevedra","124",2
"MACBOR","MONTANA XR1 125 EVO","Rioja (La)","124",5
"MACBOR","MONTANA XR1 125 EVO","Salamanca","124",1
"MACBOR","MONTANA XR1 125 EVO","Santa Cruz de Tenerife","124",2
"MACBOR","MONTANA XR1 125 EVO","Sevilla","124",6
"MACBOR","MONTANA XR1 125 EVO","Tarragona","124",5
"MACBOR","MONTANA XR1 125 EVO","Teruel","124",1
"MACBOR","MONTANA XR1 125 EVO","Toledo","124",3
"MACBOR","MONTANA XR1 125 EVO","Valencia/València","124",10
"MACBOR","MONTANA XR1 125 EVO","Valladolid","124",1
"MACBOR","MONTANA XR1 125 EVO","Zaragoza","124",5
"MACBOR","MONTANA XR5 510","Alicante/Alacant","498",2
"MACBOR","MONTANA XR5 510","Asturias","498",1
"MACBOR","MONTANA XR5 510","Barcelona","498",11
"MACBOR","MONTANA XR5 510","Cádiz","498",3
"MACBOR","MONTANA XR5 510","Cantabria","498",1
"MACBOR","MONTANA XR5 510","Córdoba","498",2
"MACBOR","MONTANA XR5 510","Granada","498",1
"MACBOR","MONTANA XR5 510","Huesca","498",1
"MACBOR","MONTANA XR5 510","Illes Balears","498",1
"MACBOR","MONTANA XR5 510","Jaén","498",1
"MACBOR","MONTANA XR5 510","Madrid","498",4
"MACBOR","MONTANA XR5 510","Navarra","498",1
"MACBOR","MONTANA XR5 510","Santa Cruz de Tenerife","498",3
"MACBOR","MONTANA XR5 510","Sevilla","498",1
"MACBOR","MONTANA XR5 510","Tarragona","498",1
"MACBOR","MONTANA XR5 510","Valencia/València","498",4
"MACBOR","MONTANA XR5 510","Zaragoza","498",1
"MACBOR","ROCKSTER 125","Alicante/Alacant","125",1
"MACBOR","ROCKSTER 125","Almería","125",1
"MACBOR","ROCKSTER 125","Asturias","125",1
"MACBOR","ROCKSTER 125","Barcelona","125",3
"MACBOR","ROCKSTER 125","Huelva","125",2
"MACBOR","ROCKSTER 125","Lleida","125",1
"MACBOR","ROCKSTER 125","Madrid","125",2
"MACBOR","ROCKSTER 125","Melilla","125",1
"MACBOR","ROCKSTER 125","Ourense","125",1
"MACBOR","ROCKSTER 125","Santa Cruz de Tenerife","125",1
"MACBOR","ROCKSTER 125","Tarragona","125",1
"MACBOR","ROCKSTER 125","Teruel","125",1
"MACBOR","ROCKSTER 125","Valencia/València","125",5
"MACBOR","ROCKSTER 410","Almería","401",1
"MACBOR","ROCKSTER 410","Asturias","401",3
"MACBOR","ROCKSTER 410","Barcelona","401",6
"MACBOR","ROCKSTER 410","Cádiz","401",2
"MACBOR","ROCKSTER 410","Castellón/Castelló","401",1
"MACBOR","ROCKSTER 410","Córdoba","401",1
"MACBOR","ROCKSTER 410","Santa Cruz de Tenerife","401",1
"MACBOR","ROCKSTER 410","Valencia/València","401",2
"MACBOR","ROCKSTER FLAT 125","Alicante/Alacant","125",1
"MACBOR","ROCKSTER FLAT 125","Barcelona","125",4
"MACBOR","ROCKSTER FLAT 125","Girona","125",1
"MACBOR","ROCKSTER FLAT 125","Huelva","125",1
"MACBOR","ROCKSTER FLAT 125","Lleida","125",1
"MACBOR","ROCKSTER FLAT 125","Madrid","125",1
"MACBOR","ROCKSTER FLAT 125","Murcia","125",1
"MACBOR","ROCKSTER FLAT 125","Navarra","125",1
"MACBOR","ROCKSTER FLAT 125","Santa Cruz de Tenerife","125",2
"MACBOR","ROCKSTER FLAT 125","Sevilla","125",1
"MACBOR","ROCKSTER FLAT 125","Valencia/València","125",1
"MACBOR","ROCKSTER FLAT 125","Zaragoza","125",1
"MACBOR","ROCKSTER FLAT 125 MY 2","Barcelona","125",1
"MALAGUTI","DUNE 125","Coruña (A)","124",1
"MALAGUTI","XSM 125","Barcelona","124",1
"MALAGUTI","XSM 125","Illes Balears","124",1
"MALAGUTI","XTM 125","Bizkaia","124",1
"MALCOR IBERICA","ROME","Cádiz","125",1
"MALCOR IBERICA","ROME","Sevilla","125",2
"MALCOR IBERICA","SX125","Cádiz","125",1
"MBP","C1002V","Alicante/Alacant","997",1
"MBP","C1002V","Asturias","997",1
"MBP","C1002V","Badajoz","997",2
"MBP","C1002V","Barcelona","997",1
"MBP","C1002V","Gipuzkoa","997",1
"MBP","C1002V","Granada","997",1
"MBP","C1002V","Madrid","997",2
"MBP","SC 125","Asturias","125",1
"MBP","SC 125","Cádiz","125",1
"MBP","SC 125","Girona","125",1
"MBP","SC 125","Ourense","125",1
"MBP","SC 125","Tarragona","125",1
"MBP","SC125LX","Alicante/Alacant","125",1
"MBP","SC125LX","Barcelona","125",2
"MBP","SC125LX","Cádiz","125",1
"MBP","SC125LX","Ceuta","125",3
"MBP","SC125LX","Girona","125",1
"MBP","SC125LX","León","125",1
"MBP","SC125LX","Madrid","125",1
"MBP","SC125LX","Málaga","125",3
"MBP","SC125LX","Palmas (Las)","125",4
"MBP","SC125LX","Tarragona","125",2
"MBP","SC125LX","Zaragoza","125",1
"MBP","SC300","Barcelona","278",3
"MBP","SC300","Girona","278",1
"MBP","SC300","Palmas (Las)","278",1
"MH MOTORCYCLES","BOGGA ROCKER","Pontevedra","125",1
"MH MOTORCYCLES","REVENGE","Murcia","124",1
"MH MOTORCYCLES","RYX SM","Asturias","124",1
"MH MOTORCYCLES","TRAY","Alicante/Alacant","125",4
"MH MOTORCYCLES","TRAY","Almería","125",1
"MH MOTORCYCLES","TRAY","Asturias","125",2
"MH MOTORCYCLES","TRAY","Badajoz","125",1
"MH MOTORCYCLES","TRAY","Barcelona","125",7
"MH MOTORCYCLES","TRAY","Cáceres","125",1
"MH MOTORCYCLES","TRAY","Cádiz","125",6
"MH MOTORCYCLES","TRAY","Castellón/Castelló","125",1
"MH MOTORCYCLES","TRAY","Córdoba","125",6
"MH MOTORCYCLES","TRAY","Coruña (A)","125",1
"MH MOTORCYCLES","TRAY","Huelva","125",3
"MH MOTORCYCLES","TRAY","Illes Balears","125",1
"MH MOTORCYCLES","TRAY","Jaén","125",1
"MH MOTORCYCLES","TRAY","Madrid","125",3
"MH MOTORCYCLES","TRAY","Málaga","125",3
"MH MOTORCYCLES","TRAY","Murcia","125",8
"MH MOTORCYCLES","TRAY","Palmas (Las)","125",1
"MH MOTORCYCLES","TRAY","Pontevedra","125",1
"MH MOTORCYCLES","TRAY","Santa Cruz de Tenerife","125",5
"MH MOTORCYCLES","TRAY","Sevilla","125",5
"MH MOTORCYCLES","TRAY","Tarragona","125",1
"MH MOTORCYCLES","TRAY","Toledo","125",1
"MH MOTORCYCLES","TRAY","Valencia/València","125",4
"MH MOTORCYCLES","TRAY","Valladolid","125",1
"MH MOTORCYCLES","TRAY","Zaragoza","125",2
"MH MOTORCYCLES","VIRO","Murcia","333",2
"MH MOTORCYCLES","VIRO","Navarra","333",1
"MH MOTORCYCLES","VR10","Alicante/Alacant","124",1
"MH MOTORCYCLES","VR10","Barcelona","124",1
"MH MOTORCYCLES","VR10","Cádiz","124",4
"MH MOTORCYCLES","VR10","Cantabria","124",1
"MH MOTORCYCLES","VR10","Granada","124",3
"MH MOTORCYCLES","VR10","Huelva","124",1
"MH MOTORCYCLES","VR10","Málaga","124",1
"MH MOTORCYCLES","VR10","Murcia","124",2
"MH MOTORCYCLES","VR10","Sevilla","124",1
"MH MOTORCYCLES","VR10","Tarragona","124",1
"MH MOTORCYCLES","VR10","Valencia/València","124",1
"MH MOTORCYCLES","VR10","Zaragoza","124",1
"MH MOTORCYCLES","VRS","Alicante/Alacant","124",1
"MH MOTORCYCLES","VRS","Badajoz","124",1
"MH MOTORCYCLES","VRS","Navarra","124",1
"MH MOTORCYCLES","VRT","Alicante/Alacant","124",1
"MH MOTORCYCLES","VRT","Almería","124",1
"MH MOTORCYCLES","VRT","Barcelona","124",2
"MH MOTORCYCLES","VRT","Cádiz","124",1
"MH MOTORCYCLES","VRT","Cantabria","124",1
"MH MOTORCYCLES","VRT","Córdoba","124",4
"MH MOTORCYCLES","VRT","Granada","124",1
"MH MOTORCYCLES","VRT","Huelva","124",1
"MH MOTORCYCLES","VRT","Illes Balears","124",2
"MH MOTORCYCLES","VRT","Jaén","124",1
"MH MOTORCYCLES","VRT","Madrid","124",4
"MH MOTORCYCLES","VRT","Málaga","124",1
"MH MOTORCYCLES","VRT","Navarra","124",1
"MH MOTORCYCLES","VRT","Palmas (Las)","124",1
"MH MOTORCYCLES","VRT","Pontevedra","124",1
"MH MOTORCYCLES","XRT","Cáceres","125",1
"MH MOTORCYCLES","XRT","Illes Balears","125",1
"MH MOTORCYCLES","XRT","Soria","125",1
"MH MOTORCYCLES","XRT","Zamora","125",1
"MITT","125 NK","Albacete","124",1
"MITT","125 NK","Almería","124",2
"MITT","125 NK","Cantabria","124",1
"MITT","125 NK","Castellón/Castelló","124",1
"MITT","125 NK","León","124",3
"MITT","125 NK","Palmas (Las)","124",1
"MITT","125 NK","Sevilla","124",2
"MITT","125 NK","Valencia/València","124",1
"MITT","125GP","Alicante/Alacant","124",1
"MITT","125GP","Barcelona","124",1
"MITT","125GP","Bizkaia","124",1
"MITT","125GP","Cádiz","124",1
"MITT","125GP","Coruña (A)","124",2
"MITT","125GP","Illes Balears","124",1
"MITT","125GP","Lleida","124",1
"MITT","125GP","Lugo","124",2
"MITT","125GP","Madrid","124",3
"MITT","125GP","Murcia","124",2
"MITT","125GP","Palmas (Las)","124",1
"MITT","125GP","Sevilla","124",1
"MITT","125GP","Tarragona","124",1
"MITT","125GP","Toledo","124",1
"MITT","125GP","Valencia/València","124",2
"MITT","125GP","Valladolid","124",1
"MITT","125GP","Zaragoza","124",1
"MITT","125GTS","Alicante/Alacant","125",2
"MITT","125GTS","Barcelona","125",3
"MITT","125GTS","Cáceres","125",1
"MITT","125GTS","Cantabria","125",2
"MITT","125GTS","Castellón/Castelló","125",2
"MITT","125GTS","Ciudad Real","125",1
"MITT","125GTS","Córdoba","125",4
"MITT","125GTS","Illes Balears","125",1
"MITT","125GTS","Jaén","125",2
"MITT","125GTS","Madrid","125",6
"MITT","125GTS","Málaga","125",3
"MITT","125GTS","Melilla","125",1
"MITT","125GTS","Murcia","125",1
"MITT","125GTS","Navarra","125",1
"MITT","125GTS","Santa Cruz de Tenerife","125",4
"MITT","125GTS","Sevilla","125",7
"MITT","125GTS","Tarragona","125",1
"MITT","125GTS","Toledo","125",1
"MITT","125GTS","Valencia/València","125",5
"MITT","125GTS","Valladolid","125",2
"MITT","125GTS","Zaragoza","125",1
"MITT","125R1","Alicante/Alacant","124",1
"MITT","125R1","Almería","124",1
"MITT","125R1","Ciudad Real","124",1
"MITT","125R1","Córdoba","124",1
"MITT","125R1","Coruña (A)","124",1
"MITT","125R1","Madrid","124",3
"MITT","125R1","Valencia/València","124",1
"MITT","278","Almería","125",1
"MITT","278","Huelva","125",1
"MITT","278","Jaén","125",1
"MITT","300GT MAX","Cádiz","276",1
"MITT","300GT MAX","Lleida","276",1
"MITT","300GT MAX","Santa Cruz de Tenerife","276",2
"MITT","808","Alicante/Alacant","799",1
"MITT","808","Almería","799",1
"MITT","CPX 125 LIQUID","Asturias","125",1
"MITT","CPX 125 LIQUID","Málaga","125",2
"MITT","CPX 125 LIQUID","Santa Cruz de Tenerife","125",1
"MITT","CPX 125 LIQUID","Valladolid","125",1
"MITT","EMPEROR","Barcelona","125",1
"MITT","EMPEROR","Córdoba","125",1
"MITT","EMPEROR","León","125",1
"MITT","EMPEROR","Lleida","125",2
"MITT","EMPEROR","Lugo","125",1
"MITT","EMPEROR","Málaga","125",1
"MITT","EMPEROR","Sevilla","125",1
"MITT","EMPEROR","Tarragona","125",1
"MITT","FUNRIDER","Lleida","125",1
"MITT","FUNRIDER","Madrid","125",1
"MITT","FUNRIDER","Palmas (Las)","125",1
"MITT","K750","Murcia","730",1
"MITT","K750","Sevilla","730",1
"MITT","KYLIN 750","Albacete","730",1
"MITT","KYLIN 750","Almería","730",1
"MITT","KYLIN 750","Asturias","730",1
"MITT","KYLIN 750","Barcelona","730",1
"MITT","KYLIN 750","Rioja (La)","730",1
"MITT","KYLIN 750","Sevilla","730",1
"MITT","KYLIN 750","Tarragona","730",2
"MITT","KYLIN 750","Toledo","730",1
"MITT","KYLIN 750","Zaragoza","730",1
"MITT","LEGEND 301","León","234",1
"MITT","LEGEND 301","Madrid","234",2
"MITT","LEGRAND","Barcelona","125",1
"MITT","LEGRAND","Cádiz","125",1
"MITT","LEGRAND","Illes Balears","125",1
"MITT","LEGRAND","Lleida","125",1
"MITT","LEGRAND","Sevilla","125",1
"MITT","MITT 555TT","Almería","471",1
"MITT","MITT 555TT","Palmas (Las)","471",1
"MITT","MITT 555TT","Sevilla","471",3
"MITT","MITT ADV 125","Alicante/Alacant","124",1
"MITT","MITT ADV 125","Almería","124",1
"MITT","MITT ADV 125","Asturias","124",1
"MITT","MITT ADV 125","Bizkaia","124",1
"MITT","MITT ADV 125","Cádiz","124",3
"MITT","MITT ADV 125","Jaén","124",1
"MITT","MITT ADV 125","Palmas (Las)","124",1
"MITT","MITT ADV 125","Pontevedra","124",1
"MITT","MITT ADV 125","Rioja (La)","124",1
"MITT","MITT ADV 125","Valladolid","124",1
"MITT","MITT SUPPER","Albacete","125",1
"MITT","MITT SUPPER","Almería","125",2
"MITT","MITT SUPPER","Barcelona","125",1
"MITT","MITT SUPPER","Cáceres","125",1
"MITT","MITT SUPPER","Cádiz","125",1
"MITT","MITT SUPPER","Ciudad Real","125",2
"MITT","MITT SUPPER","Granada","125",1
"MITT","MITT SUPPER","Jaén","125",1
"MITT","MITT SUPPER","Lugo","125",1
"MITT","MITT SUPPER","Madrid","125",3
"MITT","MITT SUPPER","Málaga","125",2
"MITT","MITT SUPPER","Melilla","125",1
"MITT","MITT SUPPER","Murcia","125",1
"MITT","MITT SUPPER","Pontevedra","125",1
"MITT","MITT SUPPER","Sevilla","125",4
"MITT","MITT SUPPER","Valencia/València","125",2
"MITT","MITT SUPPER","Zaragoza","125",2
"MITT","OGAR LEGEND","Alicante/Alacant","125",2
"MITT","OGAR LEGEND","Castellón/Castelló","125",1
"MITT","OGAR LEGEND","Illes Balears","125",1
"MITT","OGAR LEGEND","Madrid","125",3
"MITT","OGAR LEGEND","Murcia","125",1
"MITT","OGAR LEGEND","Valencia/València","125",1
"MITT","TY125T-26F","Alicante/Alacant","125",1
"MITT","TY125T-26F","Almería","125",2
"MITT","TY125T-26F","Badajoz","125",1
"MITT","TY125T-26F","Barcelona","125",3
"MITT","TY125T-26F","Cádiz","125",2
"MITT","TY125T-26F","Cantabria","125",1
"MITT","TY125T-26F","Castellón/Castelló","125",2
"MITT","TY125T-26F","Jaén","125",1
"MITT","TY125T-26F","Málaga","125",2
"MITT","TY125T-26F","Palmas (Las)","125",2
"MITT","TY125T-26F","Santa Cruz de Tenerife","125",2
"MITT","TY125T-26F","Sevilla","125",10
"MITT","TY125T-26F","Tarragona","125",1
"MITT","TY125T-26F","Valencia/València","125",1
"MITT","TY125T-26F","Zaragoza","125",1
"MITT","TY125T-51E","Albacete","125",1
"MITT","TY125T-51E","Málaga","125",1
"MITT","TY125T-51E","Segovia","125",1
"MITT","XRS","Almería","125",3
"MITT","XRS","Badajoz","125",1
"MITT","XRS","Córdoba","125",2
"MITT","XRS","Illes Balears","125",1
"MITT","XRS","Sevilla","125",1
"MITT","XRS","Valencia/València","125",1
"MONDIAL","HPS","Albacete","124",1
"MONDIAL","HPS","Alicante/Alacant","124",1
"MONDIAL","HPS","Girona","124",1
"MONDIAL","HPS","Illes Balears","124",1
"MONDIAL","HPS","Madrid","124",2
"MONDIAL","HPS","Murcia","124",1
"MONDIAL","HPS","Valencia/València","124",1
"MONDIAL","PIEGA","Barcelona","124",1
"MONDIAL","PIEGA","Pontevedra","124",1
"MONDIAL","SMX","Asturias","124",1
"MONDIAL","SMX","Madrid","124",1
"MONDIAL","SMX","Murcia","124",1
"MONDIAL","SMX","Pontevedra","124",1
"MONDIAL","SPARTAN 125","Almería","124",1
"MONDIAL","SPARTAN 125","Córdoba","124",1
"MONDIAL","SPARTAN 125","Illes Balears","124",1
"MONDIAL","SPARTAN 125","Toledo","124",1
"MONDIAL","SPARTAN 125","Valladolid","124",1
"MONKEY BIKES","DAX 125","Barcelona","124",1
"MONKEY BIKES","DAX 125","Córdoba","124",1
"MONKEY BIKES","DAX 125","Lleida","124",1
"MONTESA","BRIO 81","León","1249",1
"MONTESA","COTA 4RT 260","Alicante/Alacant","259",1
"MONTESA","COTA 4RT 260","Barcelona","259",1
"MONTESA","COTA 4RT 260","Málaga","259",1
"MONTESA","COTA 4RT 301RR","Girona","298",1
"MONTESA","COTA 4RT 301RR","Madrid","298",1
"MORBIDELLI","C1002V","Lugo","997",1
"MORBIDELLI","SC125LX","Alicante/Alacant","125",2
"MORBIDELLI","SC125LX","Barcelona","125",1
"MORBIDELLI","SC125LX","Tarragona","125",3
"MORBIDELLI","SC125LX","Zaragoza","125",1
"MORBIDELLI","T1002VX","Alicante/Alacant","997",2
"MORBIDELLI","T1002VX","Asturias","997",4
"MORBIDELLI","T1002VX","Badajoz","997",1
"MORBIDELLI","T1002VX","Barcelona","997",5
"MORBIDELLI","T1002VX","Cáceres","997",1
"MORBIDELLI","T1002VX","Cádiz","997",2
"MORBIDELLI","T1002VX","Lleida","997",2
"MORBIDELLI","T1002VX","Madrid","997",1
"MORBIDELLI","T1002VX","Málaga","997",1
"MORBIDELLI","T1002VX","Murcia","997",2
"MORBIDELLI","T1002VX","Ourense","997",1
"MORBIDELLI","T1002VX","Soria","997",1
"MORBIDELLI","T1002VX","Toledo","997",1
"MORBIDELLI","T1002VX","Valladolid","997",1
"MORBIDELLI","T1002VX","Zaragoza","997",1
"MORBIDELLI","T125 X","Barcelona","124",4
"MOTO GUZZI","STELVIO","Asturias","1042",1
"MOTO GUZZI","STELVIO","Barcelona","1042",1
"MOTO GUZZI","STELVIO (A.R.A.S.)","Barcelona","1042",1
"MOTO GUZZI","STELVIO (A.R.A.S.)","Cantabria","1042",1
"MOTO GUZZI","STELVIO (A.R.A.S.)","Illes Balears","1042",1
"MOTO GUZZI","STELVIO (A.R.A.S.)","Madrid","1042",1
"MOTO GUZZI","STELVIO (A.R.A.S.)","Valladolid","1042",1
"MOTO GUZZI","V100 MANDELLO","Málaga","1042",1
"MOTO GUZZI","V7 CORSA","Alicante/Alacant","853",1
"MOTO GUZZI","V7 CORSA","Málaga","853",1
"MOTO GUZZI","V7 SPORT","Barcelona","853",1
"MOTO GUZZI","V7 SPORT","Cádiz","853",1
"MOTO GUZZI","V7 SPORT","Madrid","853",1
"MOTO GUZZI","V7 SPORT","Murcia","853",1
"MOTO GUZZI","V7 SPORT","Sevilla","853",1
"MOTO GUZZI","V7 SPORT","Zaragoza","853",1
"MOTO GUZZI","V7 STONE","Barcelona","853",2
"MOTO GUZZI","V7 STONE","Girona","853",1
"MOTO GUZZI","V7 STONE","Illes Balears","853",1
"MOTO GUZZI","V7 STONE","Málaga","853",1
"MOTO GUZZI","V7 STONE","Valencia/València","853",1
"MOTO GUZZI","V85 STRADA","Barcelona","853",1
"MOTO GUZZI","V85 STRADA","Granada","853",1
"MOTO GUZZI","V85 TT","Barcelona","853",2
"MOTO GUZZI","V85 TT","Madrid","853",1
"MOTO GUZZI","V85 TT","Málaga","853",1
"MOTO GUZZI","V85 TT","Tarragona","853",1
"MOTO GUZZI","V85 TT","Valladolid","853",1
"MOTO GUZZI","V85 TT TRAVEL","Barcelona","853",1
"MOTO GUZZI","V9 BOBBER","Málaga","853",1
"MOTO MORINI","6 ½ SCR","Barcelona","649",2
"MOTO MORINI","6 ½ SCR","Murcia","649",1
"MOTO MORINI","6 ½ STR","Barcelona","649",1
"MOTO MORINI","6 ½ STR","Murcia","649",2
"MOTO MORINI","6 ½ STR","Palmas (Las)","649",1
"MOTO MORINI","6 ½ STR","Toledo","649",1
"MOTO MORINI","6 ½ STR","Valencia/València","649",1
"MOTO MORINI","6 ½ STR","Zaragoza","649",1
"MOTO MORINI","CALIBRO","Bizkaia","693",1
"MOTO MORINI","CALIBRO","Madrid","693",1
"MOTO MORINI","CALIBRO","Murcia","693",1
"MOTO MORINI","CALIBRO","Zaragoza","693",1
"MOTO MORINI","X-CAPE","Castellón/Castelló","649",1
"MOTO MORINI","X-CAPE","León","649",1
"MOTO MORINI","X-CAPE","Madrid","649",1
"MOTO MORINI","X-CAPE","Málaga","649",1
"MOTO MORINI","X-CAPE","Murcia","649",2
"MOTO MORINI","X-CAPE","Navarra","649",1
"MOTO MORINI","X-CAPE","Valencia/València","649",2
"MOTO MORINI","X-CAPE","Zaragoza","649",1
"MOTO MORINI","X-CAPE 700","Barcelona","693",1
"MOTO MORINI","X-CAPE 700","Castellón/Castelló","693",1
"MOTO MORINI","X-CAPE 700","Coruña (A)","693",1
"MOTO MORINI","X-CAPE 700","León","693",1
"MOTO MORINI","X-CAPE 700","Murcia","693",1
"MOTO MORINI","X-CAPE 700","Valencia/València","693",2
"MOTRON MOTORRAD","NOMAD","Barcelona","124",1
"MOTRON MOTORRAD","VENTURA 125","Málaga","125",1
"MOTRON MOTORRAD","X-NORD 125","Burgos","124",1
"MTR BIKES","GRAND TOUR","Cádiz","125",3
"MTR BIKES","GRAND TOUR","Murcia","125",1
"MUTT","FSR","Badajoz","125",1
"MUTT","RAZORBACK","Palmas (Las)","125",1
"MV AGUSTA","BRUTALE 1000 RS","Salamanca","998",1
"MV AGUSTA","BRUTALE R","Barcelona","798",1
"MV AGUSTA","BRUTALE R","Castellón/Castelló","798",1
"MV AGUSTA","BRUTALE R","Valencia/València","798",1
"MV AGUSTA","BRUTALE RR","Madrid","798",1
"MV AGUSTA","BRUTALE RR","Málaga","798",1
"MV AGUSTA","DRAGSTER R","Alicante/Alacant","798",1
"MV AGUSTA","DRAGSTER R","Barcelona","798",1
"MV AGUSTA","DRAGSTER R","Madrid","798",1
"MV AGUSTA","DRAGSTER R","Valencia/València","798",1
"MV AGUSTA","SUPERVELOCE","Guadalajara","798",1
"MV AGUSTA","SUPERVELOCE","Madrid","798",1
"MV AGUSTA","TURISMO VELOCE LUSSO","Cáceres","798",1
"NEXT","NX2 125I","Alicante/Alacant","125",6
"NEXT","NX2 125I","Bizkaia","125",1
"NEXT","NX2 125I","Madrid","125",2
"NEXT","NX2 125I","Málaga","125",1
"NEXT","NX2 125I","Murcia","125",2
"NEXT","NX2 125I","Valencia/València","125",2
"ORCAL","SK125-K","Badajoz","124",1
"ORCAL","SK125-K","Barcelona","124",2
"ORCAL","SK125-K","Palmas (Las)","124",1
"PEUGEOT","DJANGO","Alicante/Alacant","125",2
"PEUGEOT","DJANGO","Almería","125",1
"PEUGEOT","DJANGO","Asturias","125",1
"PEUGEOT","DJANGO","Barcelona","125",2
"PEUGEOT","DJANGO","Cáceres","125",1
"PEUGEOT","DJANGO","Cádiz","125",2
"PEUGEOT","DJANGO","Córdoba","125",1
"PEUGEOT","DJANGO","Illes Balears","125",4
"PEUGEOT","DJANGO","Madrid","125",1
"PEUGEOT","DJANGO","Málaga","125",2
"PEUGEOT","DJANGO","Murcia","125",1
"PEUGEOT","DJANGO","Ourense","125",1
"PEUGEOT","DJANGO","Santa Cruz de Tenerife","125",1
"PEUGEOT","DJANGO","Valencia/València","125",1
"PEUGEOT","DJANGO","Valladolid","125",1
"PEUGEOT","KISBEE M","Alicante/Alacant","125",4
"PEUGEOT","KISBEE M","Almería","125",2
"PEUGEOT","KISBEE M","Barcelona","125",107
"PEUGEOT","KISBEE M","Ceuta","125",1
"PEUGEOT","KISBEE M","Cuenca","125",1
"PEUGEOT","KISBEE M","Granada","125",1
"PEUGEOT","KISBEE M","Illes Balears","125",4
"PEUGEOT","KISBEE M","Madrid","125",7
"PEUGEOT","KISBEE M","Málaga","125",7
"PEUGEOT","KISBEE M","Murcia","125",2
"PEUGEOT","KISBEE M","Palmas (Las)","125",1
"PEUGEOT","KISBEE M","Tarragona","125",1
"PEUGEOT","KISBEE M","Valencia/València","125",2
"PEUGEOT","KISBEE M","Zaragoza","125",1
"PEUGEOT","PM-01","Illes Balears","125",1
"PEUGEOT","PM-01","Murcia","125",2
"PEUGEOT","PM-03","Madrid","292",1
"PEUGEOT","PULSION","Almería","125",1
"PEUGEOT","PULSION","Tarragona","125",1
"PEUGEOT","TWEET","Badajoz","125",1
"PEUGEOT","TWEET","Cádiz","125",3
"PEUGEOT","TWEET","Granada","125",1
"PEUGEOT","TWEET","Málaga","125",4
"PEUGEOT","TWEET","Pontevedra","125",2
"PEUGEOT","TWEET FL 125 CC","Alicante/Alacant","125",1
"PEUGEOT","TWEET FL 125 CC","Almería","125",3
"PEUGEOT","TWEET FL 125 CC","Badajoz","125",2
"PEUGEOT","TWEET FL 125 CC","Barcelona","125",62
"PEUGEOT","TWEET FL 125 CC","Bizkaia","125",1
"PEUGEOT","TWEET FL 125 CC","Cádiz","125",2
"PEUGEOT","TWEET FL 125 CC","Ceuta","125",2
"PEUGEOT","TWEET FL 125 CC","Granada","125",3
"PEUGEOT","TWEET FL 125 CC","Illes Balears","125",3
"PEUGEOT","TWEET FL 125 CC","Madrid","125",10
"PEUGEOT","TWEET FL 125 CC","Málaga","125",8
"PEUGEOT","TWEET FL 125 CC","Sevilla","125",2
"PEUGEOT","TWEET FL 125 CC","Tarragona","125",1
"PEUGEOT","TWEET FL 125 CC","Valencia/València","125",1
"PEUGEOT","TWEET FL 125 CC","Zaragoza","125",2
"PEUGEOT","XP","Illes Balears","399",1
"PIAGGIO","BEVERLY 300 HPE","Málaga","278",1
"PIAGGIO","BEVERLY 300 HPE","Navarra","278",1
"PIAGGIO","BEVERLY 310 HPE","Cádiz","310",1
"PIAGGIO","BEVERLY 310 HPE","Granada","310",1
"PIAGGIO","BEVERLY 310 HPE","Valencia/València","310",1
"PIAGGIO","BEVERLY 400 HPE","Albacete","399",1
"PIAGGIO","BEVERLY 400 HPE","Barcelona","399",2
"PIAGGIO","BEVERLY 400 HPE","Girona","399",1
"PIAGGIO","BEVERLY 400 HPE","Granada","399",1
"PIAGGIO","BEVERLY 400 HPE","Illes Balears","399",1
"PIAGGIO","BEVERLY 400 HPE","Madrid","399",1
"PIAGGIO","BEVERLY 400 HPE","Málaga","399",1
"PIAGGIO","BEVERLY 400 HPE","Palmas (Las)","399",1
"PIAGGIO","BEVERLY 400 HPE","Santa Cruz de Tenerife","399",1
"PIAGGIO","BEVERLY 400 HPE","Tarragona","399",1
"PIAGGIO","BEVERLY 400 HPE","Valencia/València","399",1
"PIAGGIO","LIBERTY 125","Zaragoza","124",1
"PIAGGIO","LIBERTY 125 ABS","Álava/Araba","124",1
"PIAGGIO","LIBERTY 125 ABS","Alicante/Alacant","124",2
"PIAGGIO","LIBERTY 125 ABS","Almería","124",3
"PIAGGIO","LIBERTY 125 ABS","Asturias","124",3
"PIAGGIO","LIBERTY 125 ABS","Badajoz","124",1
"PIAGGIO","LIBERTY 125 ABS","Barcelona","124",22
"PIAGGIO","LIBERTY 125 ABS","Bizkaia","124",2
"PIAGGIO","LIBERTY 125 ABS","Burgos","124",1
"PIAGGIO","LIBERTY 125 ABS","Cádiz","124",75
"PIAGGIO","LIBERTY 125 ABS","Cantabria","124",1
"PIAGGIO","LIBERTY 125 ABS","Ceuta","124",1
"PIAGGIO","LIBERTY 125 ABS","Córdoba","124",3
"PIAGGIO","LIBERTY 125 ABS","Gipuzkoa","124",3
"PIAGGIO","LIBERTY 125 ABS","Girona","124",2
"PIAGGIO","LIBERTY 125 ABS","Granada","124",8
"PIAGGIO","LIBERTY 125 ABS","Huelva","124",1
"PIAGGIO","LIBERTY 125 ABS","Illes Balears","124",4
